14.483	14.482558	2.766021	0.050689	0.046117	0.037229	0.028552	0.027241	1.019237	0.418607
14.486	14.485810	2.651557	0.051162	0.045997	0.037286	0.028468	0.027145	1.039236	0.420946
14.488	14.488287	2.570819	0.050620	0.045915	0.037075	0.028788	0.027112	1.007886	0.419710
14.495	14.494931	2.377876	0.052479	0.047760	0.039116	0.029376	0.028240	1.016959	0.422291
14.503	14.502963	2.182325	0.053046	0.049552	0.039889	0.031759	0.030325	0.922111	0.394845
14.513	14.512685	1.988110	0.055058	0.049318	0.039613	0.031643	0.030352	1.001024	0.393361
14.532	14.532477	1.693421	0.049660	0.046991	0.037083	0.029003	0.027658	0.965940	0.412288
14.543	14.542824	1.577346	0.045142	0.044246	0.033994	0.027983	0.026602	0.884281	0.389024
14.553	14.553218	1.479776	0.042347	0.042103	0.031963	0.026793	0.025805	0.856128	0.371435
14.564	14.563657	1.397204	0.044250	0.042933	0.033105	0.027284	0.026129	0.893430	0.382477
14.574	14.574074	1.327422	0.044448	0.044289	0.033157	0.028346	0.027320	0.853852	0.362823
14.584	14.584468	1.268226	0.044464	0.042785	0.032558	0.027023	0.026134	0.926554	0.376598
14.595	14.594884	1.217719	0.042775	0.041478	0.030985	0.023789	0.024273	1.058240	0.396814
14.605	14.605301	1.174770	0.041503	0.041499	0.030191	0.024744	0.025397	0.963614	0.361101
14.616	14.615729	1.138342	0.043974	0.042505	0.031962	0.024844	0.025105	1.033353	0.393300
14.621	14.620868	1.122561	0.043572	0.043216	0.033107	0.026414	0.025863	0.910255	0.388997
14.626	14.626192	1.107604	0.041983	0.045161	0.033282	0.031526	0.030328	0.597235	0.294805
14.637	14.636574	1.082236	0.038379	0.038238	0.028069	0.021676	0.022012	1.036729	0.399126
14.647	14.647002	1.061409	0.037751	0.038651	0.028727	0.025925	0.023753	0.745192	0.364851
14.657	14.657407	1.044897	0.037056	0.040212	0.029818	0.029279	0.027718	0.517529	0.278328
14.663	14.663160	1.037488	0.037258	0.040369	0.030371	0.029555	0.027702	0.503004	0.332693
14.668	14.667824	1.032343	0.033222	0.036062	0.026892	0.025561	0.023639	0.553133	0.389990
14.678	14.678241	1.023553	0.030628	0.034935	0.024393	0.024494	0.022440	0.523282	0.393021
14.689	14.688681	1.018370	0.031103	0.035786	0.025452	0.024578	0.022930	0.521564	0.399950
14.699	14.699109	1.016731	0.032392	0.036987	0.026156	0.026088	0.024908	0.500202	0.337933
14.71	14.709525	1.018596	0.036467	0.039799	0.028904	0.028655	0.026635	0.539273	0.335065
14.72	14.719942	1.023994	0.031002	0.034384	0.024420	0.023117	0.021928	0.620835	0.386754
14.73	14.730359	1.033015	0.033737	0.037178	0.026716	0.027086	0.025786	0.509864	0.260981
14.741	14.740752	1.045778	0.031015	0.035014	0.024668	0.027412	0.024947	0.379762	0.317385
14.747	14.746690	1.054838	0.034364	0.037507	0.027619	0.029168	0.026471	0.421349	0.329609
14.751	14.751181	1.062584	0.036247	0.039195	0.029288	0.029357	0.027332	0.479785	0.323518
14.762	14.761597	1.083668	0.033238	0.037419	0.026791	0.027887	0.026140	0.441111	0.317501
14.772	14.772014	1.109437	0.039346	0.041096	0.031624	0.031034	0.028682	0.513021	0.287074
14.782	14.782407	1.140316	0.039824	0.041069	0.032140	0.030413	0.028665	0.551165	0.292569
14.788	14.787697	1.158207	0.040869	0.042334	0.033462	0.033292	0.030435	0.452494	0.314028
14.793	14.792847	1.177161	0.039689	0.041701	0.033183	0.031712	0.030090	0.465557	0.309267
14.803	14.803241	1.220444	0.049368	0.048633	0.040266	0.035522	0.034278	0.614607	0.307507
14.814	14.813657	1.271448	0.049365	0.049768	0.041251	0.037753	0.035797	0.517719	0.294283
14.824	14.824074	1.331376	0.052972	0.051671	0.043781	0.039329	0.037722	0.558381	0.291668
14.834	14.834491	1.401895	0.059229	0.057430	0.048376	0.043857	0.041902	0.569522	0.290395
14.845	14.844896	1.485071	0.060602	0.057934	0.049715	0.043803	0.041895	0.597021	0.304421
14.855	14.855324	1.584066	0.058707	0.055701	0.047129	0.040467	0.038954	0.677694	0.322875
14.866	14.865648	1.701273	0.057149	0.053667	0.046108	0.038797	0.036900	0.694139	0.341447
14.885	14.885428	1.999643	0.067007	0.061592	0.054072	0.044864	0.042791	0.707965	0.342669
14.895	14.895197	2.197751	0.066336	0.061273	0.052992	0.044580	0.042359	0.711533	0.340573
14.903	14.903194	2.395712	0.065936	0.060205	0.052254	0.043854	0.041420	0.729564	0.345927
14.91	14.909850	2.592445	0.066667	0.060345	0.053009	0.043592	0.041565	0.748411	0.349200
14.915	14.915486	2.787969	0.066238	0.059783	0.052773	0.043271	0.041233	0.747604	0.350210
14.92	14.920359	2.983577	0.068690	0.062073	0.055062	0.046044	0.043948	0.706692	0.334013
14.925	14.925174	3.206775	0.069039	0.061859	0.054596	0.045823	0.043427	0.728916	0.338752
14.928	14.928495	3.381688	0.074238	0.066953	0.059578	0.049717	0.047237	0.707024	0.337891
14.93	14.929537	3.440582	0.075929	0.067617	0.059982	0.050519	0.048257	0.723978	0.329520
14.932	14.931632	3.565503	0.101338	0.093854	0.085779	0.076118	0.073423	0.510815	0.272007
14.935	14.934583	3.757755	0.075242	0.067327	0.060108	0.050284	0.047752	0.711343	0.335804
14.937	14.937222	3.948030	0.075567	0.067634	0.060487	0.050577	0.048257	0.707469	0.332101
14.943	14.942778	4.418222	0.076415	0.068010	0.060794	0.050719	0.048059	0.722870	0.339110
14.947	14.947234	4.882783	0.082946	0.074007	0.067017	0.056758	0.054154	0.668400	0.319283
15.451	15.451424	4.805750	0.039501	0.035526	0.029013	0.022529	0.021516	0.998413	0.407549
15.456	15.455868	4.355838	0.040141	0.035943	0.029489	0.022170	0.021198	1.042811	0.425167
15.461	15.461435	3.897149	0.037505	0.033932	0.027235	0.020574	0.019987	1.062206	0.418152
15.467	15.466701	3.543615	0.035868	0.033033	0.026298	0.020055	0.019265	1.033539	0.421130
15.468	15.467755	3.480471	0.035641	0.032509	0.025850	0.019417	0.018535	1.076426	0.434944
15.47	15.470313	3.336156	0.034927	0.031474	0.024909	0.018467	0.017720	1.127615	0.441037
15.474	15.474051	3.145745	0.032742	0.030415	0.023554	0.017853	0.017267	1.084762	0.428009
15.478	15.478287	2.955087	0.031724	0.029720	0.022877	0.017753	0.016843	1.049697	0.427705
15.483	15.483102	2.765326	0.030147	0.028796	0.021872	0.016986	0.016334	1.039531	0.421606
15.486	15.486377	2.650050	0.031201	0.028902	0.021983	0.016131	0.015959	1.172907	0.438491
15.489	15.488808	2.570806	0.029850	0.028769	0.021635	0.017348	0.016682	0.998395	0.404824
15.495	15.495428	2.378351	0.030396	0.028783	0.021863	0.016952	0.016263	1.058283	0.424389
15.503	15.503426	2.183369	0.029879	0.028622	0.021302	0.016824	0.016189	1.053695	0.416984
15.513	15.513194	1.988021	0.029952	0.025460	0.018411	0.013939	0.013689	1.399539	0.450420
15.533	15.532951	1.693682	0.027260	0.025634	0.018760	0.014070	0.013755	1.197072	0.443419
15.543	15.543067	1.579911	0.026740	0.025713	0.018531	0.014910	0.014340	1.089117	0.416025
15.747	15.746794	1.055301	0.023707	0.027449	0.018637	0.021179	0.019580	0.170706	0.683990
15.762	15.761852	1.084457	0.026035	0.029262	0.020716	0.020780	0.019721	0.520103	0.380563
15.772	15.772477	1.110868	0.026815	0.029215	0.020770	0.022141	0.021197	0.482423	0.227630
15.783	15.782870	1.141948	0.028238	0.030414	0.022208	0.021564	0.020731	0.579371	0.361960
15.788	15.788021	1.159462	0.029487	0.032195	0.023440	0.023913	0.022459	0.491480	0.344344
15.793	15.793102	1.178228	0.032411	0.033957	0.025537	0.023549	0.022713	0.641573	0.306488
15.804	15.803519	1.221755	0.045739	0.048237	0.040047	0.039876	0.039528	0.305516	0.187981
15.814	15.813935	1.272949	0.038389	0.040235	0.032873	0.032270	0.031246	0.373723	0.271170
15.825	15.824537	1.334274	0.043326	0.043454	0.037154	0.034284	0.034441	0.444420	0.230805
15.835	15.834745	1.403758	0.038661	0.039609	0.031967	0.029321	0.029951	0.535262	0.245989
15.845	15.845150	1.487274	0.036330	0.035895	0.028860	0.024847	0.024136	0.706111	0.329387
15.856	15.855579	1.586708	0.032887	0.032942	0.025419	0.022442	0.021939	0.732073	0.321612
15.866	15.865671	1.701595	0.036217	0.035269	0.028285	0.024588	0.023808	0.725394	0.327103
15.885	15.885440	2.000070	0.029262	0.027180	0.020805	0.015988	0.015264	1.091328	0.431386
15.895	15.895185	2.197892	0.029811	0.027338	0.020917	0.015301	0.014129	1.189249	0.586936
15.903	15.903183	2.396037	0.030673	0.027210	0.021163	0.015024	0.013780	1.260056	0.604697
15.91	15.909826	2.592625	0.032640	0.028876	0.022717	0.016580	0.015202	1.201209	0.567924
15.915	15.915486	2.789225	0.032419	0.028563	0.022405	0.016331	0.014992	1.216970	0.570706
15.92	15.920336	2.984214	0.032789	0.028910	0.022784	0.016326	0.014924	1.230294	0.582236
15.925	15.925197	3.210057	0.035769	0.031196	0.024646	0.018251	0.016372	1.200235	0.486225
15.928	15.928495	3.384238	0.036190	0.031528	0.025345	0.018307	0.016810	1.198615	0.480944
15.93	15.929537	3.443284	0.036555	0.031697	0.025388	0.018385	0.016935	1.211346	0.478173
15.932	15.931597	3.566390	0.058964	0.052701	0.046813	0.038334	0.036584	0.754346	0.348356
15.935	15.934525	3.757365	0.037022	0.031743	0.025705	0.018197	0.016836	1.241042	0.485531
15.937	15.937176	3.948697	0.037238	0.032003	0.025987	0.018683	0.017332	1.208516	0.474360
15.943	15.942755	4.421851	0.037813	0.032361	0.026316	0.019132	0.017386	1.199070	0.481162
15.947	15.947188	4.885147	0.039380	0.033228	0.027293	0.019361	0.017885	1.237970	0.481932
16.456	16.456424	4.355811	0.020286	0.017933	0.012223	0.007500	0.007033	1.755494	0.794151
16.462	16.462025	3.894099	0.019715	0.017629	0.011878	0.007149	0.006590	1.787566	0.812124
16.467	16.467303	3.540044	0.019016	0.017037	0.011348	0.006415	0.006293	1.892630	0.825343
16.468	16.468414	3.473562	0.019438	0.018151	0.012072	0.007573	0.007495	1.668679	0.765531
16.471	16.470891	3.334046	0.019769	0.017551	0.011660	0.007250	0.006989	1.781210	0.790340
16.475	16.474630	3.143697	0.018922	0.017614	0.011530	0.006972	0.006840	1.761816	0.795465
16.825	16.824769	1.335851	0.022974	0.024194	0.017509	0.015633	0.015648	0.757204	0.433134
16.835	16.834988	1.405679	0.023096	0.024467	0.017527	0.015903	0.015724	0.745903	0.434319
16.845	16.845405	1.489648	0.024668	0.025182	0.018904	0.017084	0.016570	0.722645	0.428764
16.856	16.855822	1.589432	0.025803	0.025595	0.019412	0.016329	0.016097	0.855686	0.456276
16.866	16.865660	1.701710	0.028412	0.027421	0.021500	0.017673	0.017510	0.868572	0.357128
16.885	16.885417	2.000193	0.029447	0.028271	0.022611	0.018545	0.018684	0.837618	0.341801
16.895	16.895174	2.198442	0.029849	0.028308	0.022830	0.018690	0.018282	0.847967	0.359737
16.903	16.903148	2.396226	0.028773	0.026791	0.021775	0.017036	0.016570	0.930964	0.480839
16.91	16.909803	2.593392	0.030091	0.028353	0.023147	0.019299	0.018923	0.807829	0.342952
16.915	16.915463	2.790301	0.031417	0.029528	0.024294	0.020443	0.020500	0.780984	0.320728
16.92	16.920324	2.986144	0.030432	0.028450	0.023121	0.019354	0.018726	0.827844	0.351265
16.925	16.925174	3.211955	0.031232	0.028609	0.023415	0.019282	0.018643	0.874536	0.361555
16.928	16.928484	3.387184	0.030465	0.027360	0.022362	0.017771	0.016856	0.967013	0.397693
16.93	16.929734	3.458492	0.030321	0.027509	0.022496	0.017505	0.016775	0.975790	0.403238
16.932	16.931551	3.567713	0.033232	0.029682	0.024995	0.020000	0.019330	0.902025	0.372326
16.935	16.934502	3.760647	0.029444	0.026624	0.021582	0.017269	0.016211	0.962857	0.492877
16.937	16.937303	3.964025	0.029893	0.026498	0.021712	0.016509	0.015724	1.048841	0.421649
16.943	16.942697	4.423983	0.031117	0.027457	0.022728	0.017238	0.016534	1.038671	0.415949
16.947	16.947130	4.888368	0.032641	0.028409	0.023545	0.017958	0.017024	1.054853	0.420336
17.453	17.452535	4.807208	0.048861	0.044837	0.039060	0.032567	0.031215	0.720320	0.338156
17.457	17.456991	4.354990	0.049450	0.045911	0.039755	0.033692	0.032215	0.688204	0.330203
17.463	17.462535	3.897241	0.052044	0.048350	0.042250	0.035622	0.034232	0.674414	0.327027
17.468	17.468067	3.526793	0.051503	0.048563	0.042035	0.036174	0.034913	0.637240	0.311952
17.469	17.469155	3.462089	0.052221	0.048867	0.042371	0.035749	0.034520	0.676001	0.325187
17.471	17.471412	3.335208	0.049854	0.044818	0.037926	0.034255	0.032571	0.708124	0.302927
17.475	17.475127	3.145662	0.045185	0.043380	0.036703	0.031667	0.030670	0.648150	0.314354
17.479	17.479340	2.955656	0.041590	0.040486	0.033712	0.029292	0.028435	0.645998	0.312427
17.484	17.484387	2.757000	0.031792	0.030990	0.024876	0.020418	0.019553	0.804323	0.441200
17.488	17.487708	2.640696	0.034921	0.033453	0.027051	0.021891	0.020991	0.841412	0.379440
17.49	17.489873	2.570293	0.032809	0.032606	0.025535	0.021670	0.021227	0.771337	0.341745
17.514	17.514456	1.983603	0.022908	0.023784	0.017347	0.014442	0.013512	0.872410	0.548341
17.742	17.741528	1.047994	0.020736	0.025774	0.017660	0.020462	0.019279	-0.010606	0.634518
17.747	17.747361	1.056968	0.022196	0.027299	0.019052	0.022763	0.020769	0.134856	0.316950
17.752	17.751921	1.064894	0.024948	0.029218	0.021546	0.022022	0.021001	0.327852	0.372738
17.773	17.772755	1.112162	0.027789	0.031326	0.024401	0.022811	0.022087	0.408266	0.392680
17.783	17.783160	1.143364	0.026448	0.029972	0.022643	0.022890	0.022541	0.351146	0.322023
17.788	17.788403	1.161263	0.027207	0.031977	0.023180	0.025063	0.024340	0.276294	0.291660
17.794	17.793576	1.180480	0.029015	0.032434	0.025442	0.024547	0.023909	0.363634	0.351977
17.804	17.803993	1.224296	0.028707	0.030672	0.024153	0.021711	0.020594	0.543607	0.424282
17.814	17.814410	1.275848	0.029298	0.031505	0.024705	0.022855	0.022273	0.497318	0.369984
17.825	17.824826	1.336459	0.029124	0.030474	0.024652	0.021345	0.021472	0.573832	0.376443
17.835	17.835243	1.407834	0.033178	0.034693	0.027956	0.026719	0.026070	0.445232	0.308247
17.846	17.845671	1.492298	0.034575	0.034502	0.028460	0.024488	0.024201	0.631859	0.307772
17.856	17.856076	1.592484	0.038107	0.038929	0.032280	0.028959	0.028848	0.516300	0.268164
17.866	17.865660	1.702197	0.041364	0.041238	0.035108	0.031405	0.031471	0.509447	0.258000
17.885	17.885417	2.001071	0.047870	0.045749	0.040457	0.034885	0.034297	0.561568	0.288227
17.925	17.925116	3.213045	0.068612	0.064359	0.058797	0.052571	0.051823	0.475149	0.248796
17.928	17.928426	3.388590	0.064125	0.059779	0.054577	0.048201	0.047352	0.506049	0.261351
17.929	17.929387	3.443228	0.066145	0.061314	0.056094	0.048727	0.048007	0.535652	0.271048
17.931	17.931435	3.565885	0.066907	0.061719	0.056512	0.049058	0.048279	0.544062	0.272494
17.943	17.942627	4.426816	0.067368	0.061836	0.057110	0.049629	0.048746	0.533597	0.270311
17.947	17.947060	4.892456	0.064776	0.059358	0.054419	0.047354	0.046483	0.550679	0.272839
18.505	18.505197	2.178337	0.018363	0.018415	0.012661	0.009786	0.009699	1.165640	0.624597
18.762	18.762373	1.086636	0.024380	0.028271	0.019965	0.021747	0.021198	0.346865	0.295152
18.773	18.772778	1.112593	0.022824	0.026931	0.018715	0.020453	0.018124	0.351706	0.421228
18.783	18.783194	1.143825	0.023122	0.027959	0.019485	0.021422	0.020717	0.283716	0.320402
18.788	18.788391	1.161563	0.023040	0.027093	0.019968	0.022531	0.020618	0.183888	0.343781
18.794	18.793588	1.180860	0.024121	0.027478	0.020755	0.019327	0.018758	0.459761	0.422219
18.804	18.804028	1.224788	0.027603	0.030689	0.023851	0.022794	0.021706	0.409135	0.392523
18.814	18.814444	1.276377	0.029162	0.032131	0.024708	0.024924	0.024016	0.371057	0.324422
18.825	18.824861	1.337045	0.028117	0.029439	0.023053	0.020618	0.019903	0.599506	0.409041
18.835	18.835255	1.408330	0.031452	0.033290	0.025938	0.024509	0.024046	0.510278	0.326199
18.846	18.845694	1.492979	0.039338	0.040152	0.033232	0.032086	0.031603	0.418188	0.222891
18.856	18.856076	1.593064	0.035165	0.035136	0.028625	0.024936	0.024509	0.638953	0.307451
18.865	18.865440	1.700177	0.037983	0.036200	0.030760	0.024639	0.024281	0.757103	0.351449
18.885	18.885139	1.997209	0.038143	0.035690	0.029320	0.023702	0.023090	0.852058	0.365322
18.895	18.894931	2.195812	0.037306	0.033957	0.027503	0.021556	0.019717	0.983822	0.433765
18.903	18.903079	2.398102	0.040178	0.036008	0.029556	0.022501	0.021082	1.023920	0.431034
18.91	18.909502	2.588496	0.042108	0.037204	0.030870	0.022727	0.021485	1.074587	0.442502
18.915	18.915150	2.784534	0.045657	0.039856	0.033504	0.024543	0.023317	1.076127	0.438900
18.92	18.920000	2.979404	0.044218	0.038584	0.031901	0.024379	0.022386	1.055027	0.440726
18.925	18.924838	3.204035	0.045590	0.039512	0.032248	0.024654	0.022323	1.096206	0.453310
18.928	18.928113	3.376817	0.045942	0.039913	0.032802	0.024598	0.022731	1.102585	0.449309
18.929	18.929167	3.436457	0.046378	0.039227	0.032422	0.024482	0.022072	1.133079	0.460269
18.931	18.931192	3.557329	0.046199	0.039681	0.032705	0.024499	0.022486	1.120025	0.453765
18.934	18.934132	3.748768	0.066568	0.059991	0.052684	0.044166	0.042062	0.729983	0.337387
18.937	18.936759	3.938142	0.043297	0.036627	0.029815	0.021059	0.019141	1.259889	0.497025
18.942	18.942326	4.409448	0.043669	0.036847	0.030335	0.021673	0.019542	1.224907	0.493370
18.947	18.946771	4.873330	0.046141	0.039009	0.032345	0.023494	0.021378	1.181634	0.476045
19.48	19.480405	2.956110	0.019820	0.018983	0.012686	0.008622	0.008312	1.498651	0.725283
19.485	19.485266	2.763866	0.018884	0.018749	0.012264	0.008898	0.008438	1.385116	0.705470
19.489	19.488611	2.645995	0.019282	0.018922	0.012383	0.008516	0.007963	1.483480	0.739630
19.491	19.490694	2.577762	0.019225	0.019273	0.012445	0.008846	0.008797	1.419791	0.692428
19.789	19.788646	1.162893	0.022367	0.025599	0.017468	0.018893	0.018430	0.455322	0.319728
19.794	19.793808	1.182135	0.023179	0.026451	0.018270	0.020544	0.018858	0.384380	0.353257
19.804	19.804213	1.226064	0.026590	0.025649	0.018043	0.019878	0.018353	0.690933	0.259677
19.815	19.814641	1.277887	0.027733	0.029829	0.022250	0.020742	0.019770	0.594968	0.405230
19.825	19.825046	1.338708	0.027756	0.028850	0.021984	0.019115	0.018456	0.711970	0.436156
19.835	19.835475	1.410525	0.027255	0.028624	0.020878	0.018143	0.017123	0.788867	0.473376
19.846	19.845880	1.495264	0.029595	0.027093	0.020906	0.018100	0.016125	0.937288	0.494685
19.856	19.856308	1.596287	0.028088	0.027604	0.021228	0.017341	0.015690	0.892220	0.536910
19.865	19.865359	1.700116	0.029890	0.029670	0.022654	0.019180	0.018089	0.834364	0.459095
19.885	19.885069	1.997486	0.031633	0.029494	0.023473	0.017294	0.015935	1.063513	0.558834
19.934	19.933981	3.747143	0.059331	0.052590	0.046971	0.038924	0.036185	0.743512	0.358435
19.937	19.936609	3.936583	0.044378	0.037756	0.032022	0.023290	0.021235	1.119196	0.468986
19.947	19.946620	4.872414	0.045640	0.038821	0.032896	0.024341	0.022068	1.097436	0.462809
20.627	20.627419	1.113682	0.130380	0.111732	0.085093	0.056648	0.043267	1.476845	0.676698
20.648	20.648218	1.066563	0.105863	0.092741	0.070342	0.049232	0.038510	1.370822	0.635444
20.659	20.658634	1.049693	0.113121	0.095057	0.072486	0.049317	0.038116	1.479181	0.647333
20.679	20.679444	1.027910	0.109953	0.091511	0.068922	0.050111	0.039010	1.428792	0.602920
20.69	20.689896	1.022583	0.086048	0.076236	0.057380	0.043137	0.033624	1.264525	0.600721
20.7	20.700312	1.020867	0.101391	0.088417	0.066236	0.047485	0.037078	1.371997	0.621174
20.711	20.710729	1.022708	0.082887	0.074038	0.055421	0.041033	0.032796	1.280537	0.588749
20.721	20.721134	1.028131	0.077225	0.065919	0.048679	0.037088	0.029191	1.355753	0.574688
20.742	20.741979	1.050203	0.101685	0.090595	0.067976	0.050440	0.039673	1.278482	0.601725
20.748	20.747859	1.059290	0.103204	0.091391	0.068641	0.051341	0.040369	1.276504	0.595174
20.763	20.762778	1.088531	0.094266	0.079409	0.059960	0.044923	0.035207	1.357239	0.583305
20.773	20.773218	1.114744	0.088489	0.079986	0.060795	0.048083	0.040444	1.127193	0.505319
20.794	20.794028	1.183500	0.106024	0.095232	0.080452	0.064752	0.059665	0.880097	0.400253
20.804	20.804433	1.227602	0.077654	0.065916	0.050230	0.038526	0.031876	1.285344	0.528117
20.815	20.814861	1.279638	0.076406	0.066944	0.051663	0.038036	0.032241	1.254741	0.535733
